RENT_NM,RENT_TYPE,STATION_NO,STATION_NAME,GENDER_CD,AGE_TYPE,USE_CNT,EXER_AMT,CARBON_AMT,MOVE_METER,MOVE_TIME,START_INDEX,END_INDEX,RNUM
202308,정기권,03643,3643. 더시그넘하우스 앞,,60대,13,1200.41,10.90,46980.36,332,0,0,13683
202308,정기권,03644,3644. 상록수아파트,,60대,4,299.67,2.41,10389.06,52,0,0,13684
202308,정기권,03648,3648. 구룡역 4번 출구,,60대,1,0.00,0.00,0.00,2,0,0,13735
202308,정기권,03651,3651. 개포동역 4번출구,,60대,10,889.40,8.53,36755.69,294,0,0,13826
202308,정기권,03652,3652. 한영외국어고등학교,,60대,2,105.06,0.94,4081.83,19,0,0,13334
202308,정기권,03653,3653. 강동리버스트4단지아파트 404동 앞,,60대,4,285.73,2.32,10005.18,73,0,0,13433
202308,정기권,03654,3654. 강동리버스트4단지아파트 405동 앞,,60대,3,193.82,1.62,6987.60,56,0,0,13434
202308,정기권,03655,3655. 둔촌신성미소지움아파트,,60대,2,151.35,1.36,5880.00,31,0,0,13351
202308,정기권,03656,3656. 둔촌푸르지오아파트,,60대,16,854.15,7.31,31515.41,852,0,0,13575
202308,정기권,03657,3657. 서울천호동우체국,,60대,13,534.25,4.47,19275.34,168,0,0,13563
202308,정기권,03658,3658. 프라이어팰리스아파트,,60대,4,163.94,1.42,6130.00,32,0,0,13564
202308,정기권,03659,3659. 명일초등학교 옆,,60대,3,99.93,0.78,3364.71,26,0,0,13565
202308,정기권,03663,3663. 암사정수센터교차로(강동롯데캐슬퍼스트아파트),,60대,7,428.55,3.39,14643.76,205,0,0,13566
202308,정기권,03664,3664. 맥도날드 서울둔촌DT점 앞,,60대,4,180.67,1.45,6239.35,120,0,0,13567
202308,정기권,03665,3665. 고덕센트럴 아이파크상가 앞,,60대,9,870.25,8.68,37427.40,310,0,0,13568
202308,정기권,03668,3668. 성내삼성아파트,,60대,12,282.62,2.65,11443.73,103,0,0,13570
202308,정기권,03671,3671. 둔촌동역교차로,,60대,30,1260.21,10.65,45832.16,348,0,0,13571
202308,정기권,03672,3672. 고덕중학교 후문,,60대,4,923.06,8.83,38055.02,224,0,0,13625
202308,정기권,03673,3673. 강동리버스트6단지,,60대,22,939.14,8.68,37450.22,418,0,0,13572
202308,정기권,03674,3674. 강동리버스트7단지,,60대,3,168.80,1.59,6877.41,67,0,0,13573
202308,정기권,03675,3675. 강동리버스트8단지,,60대,35,495.70,3.94,17136.27,148,0,0,13574
202308,정기권,03676,3676. 강동리엔파크9단지,,60대,6,209.32,1.71,7374.21,122,0,0,13526
202308,정기권,03680,3680. 강동역3번출구,,60대,15,518.63,4.83,20728.95,257,0,0,13576
202308,정기권,03681,3681. 길동 마루빌딩,,60대,36,1214.53,10.86,46843.50,413,0,0,13577
202308,정기권,03682,3682. 길동 동호빌딩,,60대,4,17.13,0.15,665.49,10,0,0,13578
202308,정기권,03683,3683. KT&G강동지사,,60대,35,918.74,8.47,36580.75,292,0,0,13579
202308,정기권,03684,3684. 고덕자이(105동 앞),,60대,7,313.67,2.48,10694.93,75,0,0,13672
202308,정기권,03685,3685. 강동리엔파크14단지(1401동 앞),,60대,2,144.46,1.05,4550.00,26,0,0,13527
202308,정기권,03686,3686. 고덕 래미안 힐스테이트(101동),,60대,12,664.21,7.24,31243.71,180,0,0,13680
202308,정기권,03688,3688. 상일동산(동아아파트앞 교차로),,60대,2,120.20,1.08,4670.00,31,0,0,13661
202308,정기권,03689,3689. 강일역 3번출구,,60대,5,117.06,1.06,4546.98,29,0,0,13719
202308,정기권,03690,3690. 강일역 4번출구,,60대,7,28.57,0.25,1109.78,15,0,0,13720
202308,정기권,03692,3692. 둔촌오륜역 1번 출구,,60대,1,22.96,0.18,783.53,4,0,0,13736
202308,정기권,03694,3694. 강동리엔파크 13단지(1303동 앞),,60대,3,237.44,2.14,9224.53,55,0,0,13762
202308,정기권,03698,3698. 명일역 3번출구 옆,,60대,12,461.82,3.83,16507.83,155,0,0,13861
202308,정기권,03699,3699. 상일파출소 옆,,60대,19,1386.30,12.38,53443.11,434,0,0,13863
202308,정기권,03700,3700. 강변그대가리버뷰 입구 맞은편,,60대,5,298.60,2.64,11380.65,85,0,0,13872
202308,정기권,03701,3701. 방아삼거리,,60대,2,147.89,1.08,4668.28,35,0,0,13917
202308,정기권,03703,3703. 삼양입구사거리,,60대,4,180.51,1.50,6494.68,155,0,0,13352
202308,정기권,03707,3707. 드래곤타워 앞,,60대,6,340.40,3.07,13261.55,73,0,0,13353
202308,정기권,03711,3711. 월계2교 교차로,,60대,11,1380.93,10.59,45614.30,280,0,0,13355
202308,정기권,03714,3714. 송천센트레빌,,60대,4,70.72,0.57,2512.94,18,0,0,13356
202308,정기권,03718,3718. 번동3단지 버스정류장,,60대,3,237.92,2.14,9250.00,72,0,0,13473
202308,정기권,03726,3726.삼양동사거리,,60대,3,96.45,0.79,3400.45,72,0,0,13975
202308,정기권,03753,3753. 공항중학교 버스정류장,,60대,4,102.39,0.82,3539.18,22,0,0,13366
202308,정기권,03754,3754. 신방화역 8번출구,,60대,5,174.00,1.46,6263.91,34,0,0,13474
202308,정기권,03756,3756. 마곡힐스테이트 정문,,60대,77,2116.37,18.83,81115.70,2064,0,0,13367
202308,정기권,03757,3757. 신방화역 6번출구,,60대,17,177.46,1.55,6615.19,61,0,0,13674
202308,정기권,03758,3758. 서울남부출입국관리소,,60대,4,161.49,1.41,6077.42,53,0,0,13675
202308,정기권,03759,3759. 이대서울병원,,60대,9,322.82,3.01,12959.21,137,0,0,13435
202308,정기권,03760,3760. 발산역 8번 출구,,60대,18,447.92,4.27,18424.90,257,0,0,13409
202308,정기권,03762,3762. 마곡9단지 907동앞,,60대,1,41.50,0.30,1310.00,13,0,0,13653
202308,정기권,03763,3763. 등촌태영아파트,,60대,2,98.10,0.74,3200.00,20,0,0,13368
202308,정기권,03764,3764. 관문주유소(GS칼택스) 앞,,60대,15,273.95,2.48,11606.14,315,0,0,13475
202308,정기권,03765,3765. 문소빌딩,,60대,5,156.51,1.43,6165.67,52,0,0,13369
202308,정기권,03766,3766. 강서문화센터,,60대,1,45.90,0.41,1783.13,14,0,0,13410
202308,정기권,03767,3767. 대원빌딩,,60대,21,900.94,8.06,34778.02,281,0,0,13370
202308,정기권,03769,3769. 증미역 2번출구,,60대,5,194.54,1.63,7050.66,75,0,0,13420
202308,정기권,03772,3772. 길성그랑프리텔아파트,,60대,29,10051.60,77.97,336108.36,1263,0,0,13371
202308,정기권,03774,3774. 마곡9단지 910동 상가앞,,60대,10,269.82,2.54,10911.58,71,0,0,13611
202308,정기권,03775,3775. 가양오토갤러리,,60대,8,269.06,2.30,9866.82,130,0,0,13372
202308,정기권,03778,3778. 김포공항입구 교차로,,60대,11,407.84,3.47,14969.74,137,0,0,13373
202308,정기권,03780,3780. 등촌서광아파트,,60대,23,1381.16,13.12,56600.63,512,0,0,13374
202308,정기권,03781,3781. 강서아동복지센터,,60대,6,1028.93,7.74,33311.51,223,0,0,13375
202308,정기권,03782,3782. 겸재정선미술관,,60대,6,440.37,3.73,18331.99,278,0,0,13376
202308,정기권,03783,3783. 마곡금호어울림아파트,,60대,8,984.67,8.71,37539.57,251,0,0,13378
202308,정기권,03784,3784. 벽산아파트,,60대,29,3800.32,33.30,143458.39,759,0,0,13379
202308,정기권,03785,3785. 마곡14단지 1408동앞,,60대,3,123.21,1.14,4891.87,28,0,0,13654
202308,정기권,03787,3787. 가양나들목,,60대,19,3715.11,33.99,146411.50,826,0,0,13380
202308,정기권,03792,3792. 화곡본동시장 입구,,60대,14,627.72,5.67,24349.28,180,0,0,13421
202308,정기권,03793,3793. 더리브골드타워,,60대,2,68.73,0.58,2503.64,21,0,0,13422
202308,정기권,03796,3796. 송정역 3번출구 앞,,60대,7,323.77,3.01,12994.55,86,0,0,13423
202308,정기권,03797,3797. 마곡수명산파크7단지 710동 앞,,60대,1,89.24,0.73,3130.00,16,0,0,13424
202308,정기권,03798,3798. 그랜드아이파크아파트 앞,,60대,53,2541.77,22.85,98585.48,881,0,0,13425
202308,정기권,03802,3802. 관악구민체육센터,,60대,3,183.47,1.53,6618.80,53,0,0,13336
202308,정기권,03803,3803. 남서울중학교,,60대,12,628.05,5.35,23066.13,249,0,0,13476
202308,정기권,03807,3807. 관악우체국 교차로,,60대,2,62.50,0.55,2358.24,21,0,0,13477
202308,정기권,03811,3811.신사로입구,,60대,3,78.48,0.61,2642.60,14,0,0,13670
202308,정기권,03812,3812. KT관악지점,,60대,5,340.15,3.09,13282.12,103,0,0,13662
202308,정기권,03814,3814. 난곡사거리 ,,60대,1,7.69,0.07,289.95,5,0,0,13688
202308,정기권,03815,3815. 광일빌딩,,60대,1,20.33,0.18,790.00,11,0,0,13750
202308,정기권,03816,3816. 관악 GSfresh,,60대,5,157.65,1.41,6029.67,82,0,0,13786
202308,정기권,03818,3818. 은천교회 앞,,60대,13,743.34,7.25,31285.95,240,0,0,13787
202308,정기권,03819,3819. 서울대벤처타운역,,60대,5,193.48,1.60,6857.03,61,0,0,13908
202308,정기권,03820,3820. 은천삼거리,,60대,13,1028.45,8.96,38638.19,325,0,0,13926
202308,정기권,03822,"3822.신림4,5동교",,60대,6,180.60,1.78,7672.75,55,0,0,13951
202308,정기권,03853,3853. 어린이대공원역 2번출구,,60대,7,157.34,1.41,6078.72,70,0,0,13412
202308,정기권,03860,3860. 건국대학교 정문 앞,,60대,7,279.95,2.45,10570.78,227,0,0,13413
202308,정기권,03864,3864. 광진소방서 앞,,60대,11,413.36,3.57,15299.01,130,0,0,13414
202308,정기권,03865,3865. 이튼타워리버 2차,,60대,28,1619.01,14.10,60763.30,797,0,0,13415
202308,정기권,03868,3868. 자양한강도서관,,60대,2,121.87,1.01,4380.11,32,0,0,13416
202308,정기권,03873,3873. 동서울우편집중국 앞,,60대,2,27.40,0.24,998.59,9,0,0,13417
202308,정기권,03879,3879. 중랑천 뚝방길 산책로 입구,,60대,9,333.99,2.76,11916.54,97,0,0,13663
202308,정기권,03880,3880. 홍련봉 공원,,60대,5,421.55,3.77,16249.54,136,0,0,13652
202308,정기권,03881,3881. 신자초교입구 교차로,,60대,9,367.58,3.05,13119.17,145,0,0,13681
202308,정기권,03886,3886.광진구 민방위교육센터,,60대,8,134.96,1.15,5688.26,70,0,0,13798
202308,정기권,03890,3890. 웰츠타워 오피스텔,,60대,7,261.57,2.36,10151.37,59,0,0,13943
202308,정기권,03891,3891. 군자역4번출구,,60대,12,903.08,7.98,34443.78,206,0,0,13941
202308,정기권,03903,3903. 현대아파트 앞,,60대,2,202.66,1.60,6909.78,40,0,0,13357
202308,정기권,03904,3904. 테크노마트 앞,,60대,11,672.32,6.01,25853.02,239,0,0,13358
202308,정기권,03905,3905. 희훈타워빌 앞,,60대,32,2326.82,21.21,91507.69,678,0,0,13359
202308,정기권,03906,3906. 천왕차량사업소 입구,,60대,5,300.03,2.26,9720.00,55,0,0,13339
202308,정기권,03907,3907. 신도림7차e편한세상아파트 806동 앞,,60대,7,225.47,1.76,7629.78,53,0,0,13426
202308,정기권,03908,3908. 오류동 다숲오피스텔 앞,,60대,1,134.29,1.21,5217.05,29,0,0,13580
202308,정기권,03912,3912. 삼호아파트 앞,,60대,18,414.63,3.32,14361.55,172,0,0,13673
202308,정기권,03914,3914. 신도림쌍용플래티넘노블아파트 앞,,60대,10,448.62,3.97,17185.43,277,0,0,13704
202308,정기권,03917,3917. 성공회대학교,,60대,4,105.50,0.85,3663.27,21,0,0,13816
202308,정기권,03918,3918. 이좋은집오피스텔 앞,,60대,9,1450.45,13.79,59371.23,294,0,0,13788
202308,정기권,03919,3919. 구로역·NC신구로점 버스정류장(구로역 방면),,60대,6,203.44,1.66,7167.49,128,0,0,13799
202308,정기권,03920,3920. 개봉역2번출구 B,,60대,1,74.31,0.53,2288.45,13,0,0,13831
202308,정기권,03922,3922. 서울남부교정시설 앞,,60대,1,167.57,1.51,6510.00,45,0,0,13843
202308,정기권,03925,3925. 중앙유통단지 앞 B,,60대,8,819.98,7.49,32260.78,209,0,0,13894
202308,정기권,03927,3927. 구로월드아파트 앞,,60대,13,2503.44,21.45,92446.86,512,0,0,13938
202308,정기권,03928,3928.고척아이파크아파트 106동 앞,,60대,10,791.01,7.13,30731.11,233,0,0,13949
202308,정기권,03929,3929. 고척아이파크아파트 205동 앞,,60대,3,67.32,0.55,2390.00,16,0,0,13948
202308,정기권,03930,3930. 온수역 2번 출구 앞,,60대,5,197.48,1.42,6118.78,53,0,0,13944
202308,정기권,03931,3931. 천왕역 3번 출구 뒤,,60대,6,284.62,2.36,10125.89,71,0,0,13968
202308,정기권,03932,3932. 개봉센트레빌레우스아파트 앞,,60대,3,283.38,2.27,9745.98,91,0,0,13967
202308,정기권,03935,3935. 고대구로병원 앞,,60대,3,324.71,2.55,10963.36,70,0,0,13990
202308,정기권,03956,3956. 대륭테크노타운21차 앞,,60대,7,674.85,4.94,21251.96,324,0,0,13490
202308,정기권,03958,3958. 롯데캐슬2차 마을버스 정류장(18804) 뒤편,,60대,2,238.91,2.17,9375.43,93,0,0,13491
202308,정기권,03959,3959. 시흥사거리(시흥동 994-3 앞),,60대,28,2100.86,18.21,78507.74,859,0,0,13492
202308,정기권,03963,3963. 에이스 하드웨어(시흥대로 396) 앞,,60대,1,133.29,0.92,3960.00,22,0,0,13493
202308,정기권,03966,3966. 독산역1번출구 옆,,60대,11,322.01,3.00,12952.67,92,0,0,13494
202308,정기권,03967,3967. 혜명양로원 담장 옆(2),,60대,55,5384.98,45.57,198145.53,3628,0,0,13705
202308,정기권,03969,3969. 독산역 롯데캐슬 104동 앞,,60대,40,1108.52,10.73,46750.70,430,0,0,13706
202308,정기권,03971,3971. 순흥안씨묘 건너편,,60대,1,37.07,0.33,1440.00,7,0,0,13722
202308,정기권,03972,3972. 산기슭공원 앞,,60대,1,64.08,0.58,2489.59,20,0,0,13723
202308,정기권,03973,3973. 독산2동주민센터 앞,,60대,2,89.24,0.80,3466.89,16,0,0,13724
202308,정기권,03974,3974.  안천중학교,,60대,28,2914.18,20.58,88719.63,1938,0,0,13738
202308,정기권,03975,3975.현대시티아울렛 가산,,60대,3,215.88,1.96,8454.12,89,0,0,13809
202308,정기권,03984,3984. 가산롯데아이티캐슬,,60대,4,94.20,0.87,3735.48,55,0,0,13789
202308,정기권,03987,3987. LG전자가산A와 가산테라타워 사이,,60대,1,28.73,0.21,906.98,3,0,0,13965
202308,정기권,04002,4002. 상계주공 14단지 상가 앞,,60대,4,120.16,0.99,4268.61,63,0,0,13528
202308,정기권,04003,4003. 상계초교 입구 교차로 명주빌딩 앞,,60대,13,1216.52,11.02,47496.81,240,0,0,13529
202308,정기권,04004,4004. 당고개입구오거리 당현천변,,60대,54,4459.58,36.11,155713.76,1561,0,0,13532
202308,정기권,04005,4005. 중계2차 한화꿈에그린 101동 인근,,60대,25,643.05,22.53,97141.15,1009,0,0,13533
202308,정기권,04007,4007. 노원 을지대학교 병원,,60대,42,3047.70,24.86,107096.17,1166,0,0,13534
202308,정기권,04008,4008. 하계 어린이 공원,,60대,27,1367.36,10.63,45851.80,517,0,0,13535
202308,정기권,04009,4009. 월계프라자,,60대,31,1172.09,10.15,43786.95,300,0,0,13536
202308,정기권,04011,4011. 월계 센트럴 아이파크,,60대,19,1542.32,14.11,60915.91,495,0,0,13537
202308,정기권,04013,4013. 중계 롯데마트,,60대,33,2370.89,23.01,99154.36,1110,0,0,13538
202308,정기권,04016,4016. 노원 마들스타디움,,60대,19,3399.15,30.56,131679.50,793,0,0,13581
202308,정기권,04017,4017. 월계 청백1단지 아파트 정류장,,60대,1,38.78,0.35,1530.00,7,0,0,13539
202308,정기권,04018,4018. 상계주공15단지 버스정류소,,60대,13,836.69,7.05,30475.92,158,0,0,13540
202308,정기권,04019,4019. 상계주공10단지 버스정류소,,60대,25,1388.76,12.23,52725.85,446,0,0,13542
202308,정기권,04020,4020. 중계동 성모빌딩 앞 ,,60대,23,787.04,7.04,30316.96,428,0,0,13543
202308,정기권,04021,4021. 중계본동 입구,,60대,2,74.93,0.49,2102.43,15,0,0,13544
202308,정기권,04023,4023. 월계역 1번 출구,,60대,35,790.87,10.97,47411.56,395,0,0,13545
202308,정기권,04024,4024. 꿈의숲 SK뷰 아파트,,60대,36,1866.04,16.66,71843.92,458,0,0,13546
202308,정기권,04026,4026. 상계주공1단지아파트,,60대,12,815.41,7.34,31654.16,208,0,0,13547
202308,정기권,04027,4027. 한내 행복발전소 옆,,60대,19,1385.04,11.66,50174.54,574,0,0,13613
202308,정기권,04028,4028. 한일유앤아이아파트 105동 인근,,60대,24,655.76,5.76,24775.78,284,0,0,13548
202308,정기권,04029,4029. 청소년수련관 후문,,60대,22,1474.42,14.21,61281.84,605,0,0,13549
202308,정기권,04031,4031. 청암예술학교 앞,,60대,12,854.38,7.78,33450.63,324,0,0,13559
202308,정기권,04033,4033. 녹천역 4번 출구 옆,,60대,3,233.47,2.09,9026.90,61,0,0,13551
202308,정기권,04035,4035. 휴플러스 수락한신아파트 101동 앞,,60대,15,1161.72,9.13,39392.53,392,0,0,13627
202308,정기권,04036,4036. 하계역 6번출구,,60대,12,814.20,7.02,30245.75,252,0,0,13614
202308,정기권,04037,4037. 물넘이교,,60대,65,7345.42,64.72,278932.88,4114,0,0,13656
202308,정기권,04039,4039. 서울시 북부여성발전센터,,60대,5,69.35,0.78,3281.26,231,0,0,13676
202308,정기권,04040,4040. 공릉로 26길,,60대,7,291.72,2.27,9748.54,294,0,0,13679
202308,정기권,04041,4041. 공릉역3번출구,,60대,35,1597.50,13.87,59877.51,665,0,0,13707
202308,정기권,04042,4042. 상계문화정보도서관,,60대,28,2084.96,18.07,78817.34,553,0,0,13725
202308,정기권,04044,4044. 공릉산 백세문 입구,,60대,3,173.87,1.44,6212.71,132,0,0,13754
202308,정기권,04045,4045. 은하수 공원,,60대,6,672.19,5.19,22407.12,148,0,0,13767
202308,정기권,04054,4054. 창동한신아파트 버스정류소,,60대,4,196.76,1.73,7483.33,45,0,0,13552
202308,정기권,04058,4058. 다락원체육공원 전망대 입구,,60대,8,725.44,6.41,27629.91,217,0,0,13553
202308,정기권,04062,4062. 평화도봉공원 주변,,60대,9,621.64,5.35,22982.14,158,0,0,13554
202308,정기권,04064,4064. 신창아파트 입구 앞,,60대,3,68.41,0.71,3070.00,80,0,0,13555
202308,정기권,04065,4065. 창동역 1번출구 앞,,60대,48,3626.40,31.62,136437.08,1157,0,0,13556
202308,정기권,04073,4073.방아골종합사회복지관,,60대,3,524.81,4.38,18932.53,105,0,0,13561
202308,정기권,04074,4074. 도봉구육아종합지원센터(창동),,60대,14,993.52,8.95,38645.95,251,0,0,13557
202308,정기권,04076,4076. 도봉통합복지센터 뒤 중랑천 변,,60대,32,3976.87,32.37,139522.52,1092,0,0,13418
202308,정기권,04077,4077. 도봉제1교,,60대,41,7797.39,63.97,275624.41,1619,0,0,13621
202308,정기권,04078,4078. 원당공원 앞,,60대,10,435.35,3.61,15556.14,120,0,0,13667
202308,정기권,04080,4080. 창동주공19단지앞 ,,60대,5,147.99,1.20,5175.30,36,0,0,13763
202308,정기권,04083,4083.도봉아이나라도서관 앞,,60대,8,707.86,5.63,24230.50,102,0,0,13808
202308,정기권,04084,4084. 도봉동실내스포츠센터,,60대,4,117.85,1.13,4899.61,25,0,0,13827
202308,정기권,04086,4086. 도봉로 534,,60대,4,124.59,1.10,4765.12,299,0,0,13866
202308,정기권,04087,4087. 우이교 교차로,,60대,15,722.54,6.44,27708.73,239,0,0,13867
202308,정기권,04088,4088. 김근태도서관,,60대,5,396.85,3.21,13856.09,106,0,0,13868
202308,정기권,04089,4089. 동부센트레빌 앞,,60대,10,1307.34,11.08,47795.90,348,0,0,13889
202308,정기권,04090,4090. 녹천교 앞 사거리,,60대,1,70.18,0.63,2726.35,21,0,0,13936
202308,정기권,04091,4091. 방학역2번출구,,60대,29,2509.74,19.14,82535.86,732,0,0,13933
202308,정기권,04092,4092. 도봉경찰서 교차로,,60대,6,426.11,4.25,18290.70,161,0,0,13937
202308,정기권,04094,4094.도봉여성센터,,60대,10,824.88,6.94,29969.78,178,0,0,13950
202308,정기권,04102,4102. 휘경1동주민센터 앞,,60대,2,96.73,0.90,3877.19,20,0,0,13381
202308,정기권,04103,4103. 휘경sk뷰아파트 앞,,60대,2,84.84,0.77,3286.92,33,0,0,13382
202308,정기권,04104,4104. 외대앞역 교차로,,60대,7,796.38,6.53,28186.01,201,0,0,13383
202308,정기권,04105,4105. 서울교통공사사거리 교통섬,,60대,10,508.13,3.57,15402.11,150,0,0,13384
202308,정기권,04107,4107. 장안동근린공원 입구,,60대,26,1156.15,9.98,42930.56,587,0,0,13387
202308,정기권,04108,4108. 답십리파크자이아파트 앞,,60대,29,1162.09,9.62,41433.35,331,0,0,13388
202308,정기권,04113,4113. 한국국방연구원 앞,,60대,9,1089.60,8.78,37864.93,342,0,0,13389
202308,정기권,04114,4114. 휘경여중고삼거리,,60대,9,347.07,3.05,13208.37,135,0,0,13428
202308,정기권,04117,4117. 휘경119안전센터 앞,,60대,4,310.39,2.87,12340.00,72,0,0,13390
202308,정기권,04121,4121. 서울문화재단 앞,,60대,9,1153.30,10.06,43293.58,371,0,0,13391
202308,정기권,04122,4122. 청계9가교차로 앞,,60대,17,980.57,8.20,35469.91,420,0,0,13392
202308,정기권,04123,4123. 배봉초교 교차로,,60대,9,413.88,3.77,16319.62,95,0,0,13393
202308,정기권,04125,4125. 회기역 2-①번출구,,60대,6,727.57,6.87,29591.18,154,0,0,13739
202308,정기권,04131,4131. 베네스트 오피스텔 앞,,60대,2,148.61,0.95,4071.60,44,0,0,13925
202308,정기권,04132,4132. 이문삼익아파트 앞,,60대,1,61.82,0.56,2401.56,24,0,0,13934
202308,정기권,04134,4134. 제기동 현대아파트 앞,,60대,28,2480.37,18.37,79197.34,639,0,0,13956
202308,정기권,04135,4135. 삼성생명 앞,,60대,2,151.97,1.12,4795.91,28,0,0,13995
202308,정기권,04152,4152. 상도효성해링턴플레이스,,60대,3,212.55,1.67,7190.41,38,0,0,13496
202308,정기권,04153,4153. 흑석동효사정앞,,60대,2,76.63,0.63,2692.91,15,0,0,13498
202308,정기권,04167,4167. 구로교 아래,,60대,3,73.09,0.63,2705.51,17,0,0,13499
202308,정기권,04169,4169. 신대방삼거리,,60대,2,11.06,0.10,430.00,5,0,0,13500
202308,정기권,04171,4171. 우성아파트 앞,,60대,3,113.60,0.95,4070.14,49,0,0,13650
202308,정기권,04175,4175. 대방역2번출구,,60대,11,369.60,3.37,14514.26,93,0,0,13626
202308,정기권,04177,4177. 롯데캐슬 101동 앞,,60대,16,2662.18,20.75,101892.30,662,0,0,13841
202308,정기권,04179,4179. 보라매병원역 1번출구,,60대,19,2532.79,23.25,100266.96,763,0,0,13879
202308,정기권,04180,4180. 흑석동주민센터 입구,,60대,2,33.66,0.28,1190.00,7,0,0,13880
202308,정기권,04181,4181. 보라매공원역 2번출구,,60대,6,694.79,5.40,23295.73,149,0,0,13887
202308,정기권,04210,4210. 가좌행복주택 앞,,60대,8,534.82,5.01,21618.12,380,0,0,13406
202308,정기권,04212,4212. 한화오벨리스크 앞,,60대,2,149.98,1.16,4972.68,64,0,0,13407
202308,정기권,04213,4213. 마포구중앙도서관 정문 앞,,60대,11,638.41,5.95,25551.96,511,0,0,13408
202308,정기권,04216,4216. 망원정 앞,,60대,17,1097.93,9.03,39049.65,1242,0,0,13689
202308,정기권,04217,4217. 한강공원 망원나들목,,60대,56,8350.12,80.08,345095.25,3605,0,0,13716
202308,정기권,04218,4218. 디지털매직스페이스,,60대,4,120.16,0.99,4303.08,33,0,0,13769
202308,정기권,04220,4220. 신촌 청년주택,,60대,5,848.96,6.92,29829.28,292,0,0,13770
202308,정기권,04222,4222. 서울디자인고등학교 앞,,60대,8,401.26,3.29,14120.02,128,0,0,13795
202308,정기권,04224,4224. 서부운전면허시험장,,60대,31,2455.11,21.92,94357.44,736,0,0,13771
202308,정기권,04226,4226. 마포프레스티지자이 1,,60대,15,496.82,4.49,19267.67,209,0,0,13772
202308,정기권,04234,4234. 에스테반,,60대,2,59.76,0.47,2000.00,10,0,0,13774
202308,정기권,04238,4238. 상암한샘빌딩앞,,60대,2,91.48,0.69,3000.00,33,0,0,13775
202308,정기권,04244,4244. 당인리발전소 공원 앞,,60대,14,2805.69,25.94,111809.44,712,0,0,13801
202308,정기권,04246,4246. 상수역새마을금고,,60대,1,26.25,0.24,1020.00,10,0,0,13802
202308,정기권,04247,4247. 서울서부지방법원등기국앞,,60대,2,59.53,0.48,2074.71,16,0,0,13804
202308,정기권,04251,4251. 공덕역 경의선숲길 커뮤니티센터,,60대,1,118.47,1.12,4825.39,31,0,0,13805
202308,정기권,04253,4253. 홍은도담도서관,,60대,4,633.70,4.69,20182.98,138,0,0,13429
202308,정기권,04255,4255. 래미안 루센티아 아파트 108동 앞,,60대,14,316.65,2.65,11419.25,85,0,0,13708
202308,정기권,04262,4262. 서대문자연사박물관 입구,,60대,6,340.53,3.02,13015.35,94,0,0,13781
202308,정기권,04264,4264. 홍남교 버스정류장,,60대,5,892.98,9.25,39814.47,308,0,0,13813
202308,정기권,04267,4267. 서대문역 2번 출구,,60대,6,149.18,1.24,5303.40,177,0,0,13828
202308,정기권,04269,4269. 연희IC 남측,,60대,3,64.39,0.54,2328.80,63,0,0,13839
202308,정기권,04270,4270. 우국한마음 아파트 맞은편,,60대,13,1092.40,9.41,40575.30,261,0,0,13905
202308,정기권,04272,4272. 홍남교 사거리,,60대,9,780.48,5.81,24954.41,289,0,0,13884
202308,정기권,04273,4273. 홍연2교 사거리,,60대,9,834.69,7.68,33162.45,353,0,0,13885
202308,정기권,04303,4303. 매헌역 2번출구앞광역버스 정류장앞(22-297),,60대,15,649.19,5.52,23742.41,227,0,0,13501
202308,정기권,04304,4304. 서울고앞,,60대,2,28.09,0.24,1069.29,13,0,0,13502
202308,정기권,04307,4307. 고투몰 gate 15옆,,60대,6,263.85,2.53,10904.51,182,0,0,13503
202308,정기권,04310,4310. 염곡동(염통골) 입구,,60대,4,175.82,1.56,6714.18,80,0,0,13505
202308,정기권,04312,4312. 반포미도2차아파트 옆,,60대,5,98.54,0.80,3429.83,209,0,0,13506
202308,정기권,04313,4313. 반포종합운동장,,60대,4,77.34,0.68,2955.09,96,0,0,13507
202308,정기권,04316,4316. 고속터미널역 3번출구,,60대,3,68.70,0.58,2510.50,25,0,0,13508
202308,정기권,04317,4317. 양재근린공원,,60대,3,101.82,0.90,3880.98,45,0,0,13509
202308,정기권,04318,4318. 방배역 2번 출구,,60대,17,683.12,5.36,23113.87,768,0,0,13510
202308,정기권,04319,4319. 삼성전자R&D어린이집 뒤,,60대,8,781.46,6.04,26053.58,215,0,0,13430
202308,정기권,04323,4323. 내곡도서관,,60대,2,246.15,1.79,7740.00,51,0,0,13690
202308,정기권,04327,4327. 몽마르뜨공원입구,,60대,1,87.60,0.73,3160.00,17,0,0,13796
202308,정기권,04329,4329. SC제일은행 양재동지점 앞,,60대,5,308.13,2.34,10081.85,362,0,0,13760
202308,정기권,04332,4332. 이수교차로,,60대,4,538.85,4.26,18363.97,125,0,0,13862
202308,정기권,04341,4341. 영동1교 북단,,60대,3,332.30,2.83,12211.64,172,0,0,13966
202308,정기권,04353,4353. 코오롱디지털타워 3차앞,,60대,5,120.23,0.97,4210.03,64,0,0,13360
202308,정기권,04360,4360. 르노삼성자동차 성수사업소 앞,,60대,1,21.88,0.20,850.00,5,0,0,13361
202308,정기권,04367,4367. kt 행당빌딩 앞,,60대,6,327.78,2.72,11786.12,99,0,0,13609
202308,정기권,04373,4373. 서울숲 지식산업센터,,60대,1,28.06,0.25,1090.00,13,0,0,13791
